Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
3888,B000GEVGXA,A2W3D8MO3DD9CB,A. Thompson,5,5,1,1263168000,"Truffle Oil? Well, at least the oil is real.","I'm flabbergasted by the glowing reviews that ""truffle oil"" is receiving on Amazon! Those of you espousing a desire to drizzle this stuff on your food might be sorely disappointed to learn that the truffle flavor in those tiny $17 bottles of ""truffle oil"" are made in a laboratory. There's not a molecule of actual truffle in them. It's a sinful shame that's perpetuated despite being outed a few years ago in an enlightening New York Times article called ""Hocus-Pocus, and a Beaker of Truffles."" Read it and weep: [...]<br /><br />And if you see ""truffle oil"" advertised on the menu somewhere, you might ask if they're using any other artificial flavorings in their dishes..."
3889,B000GEVGXA,A18QJBQS8FP19Z,"L. Mackney ""jasmyn""",3,4,5,1198281600,awesome,"<a href=""http://www.amazon.com/gp/product/B000GEVGXA"">Goccia Black Truffle Oil from Italy</a><br />i highly recommend this product, for the price, the qaulity is exceptional.  It brings on a strong 'sense of euphoria'"
3890,B000GEVGXA,A2EIME8AT3U9AR,"Ruth Briscoe ""Uneek""",2,3,4,1232409600,Yummers!,This black truffle oil from Italy is fabulous.  It's strong and subtle at the same time.  It's the best deal for exceptional flavor.
3891,B008G01KM8,A1H1DVTIHXV3YE,Ryan D. Crompton,0,0,5,1348531200,"Good Malta, baffling business model","I've never had Sunchy Malta before (I drank a lot of Goya when it was available locally). Tastes similar to Goya, though with less of a sour taste and slightly less carbonation.<br /><br />I ordered 50 bottles in order to get free shipping. Said bottles arrived in 4 large boxes, with each bottle individually packed. None broke. At the time of purchase, this was the best deal going for Malta either locally or in stores (I've never paid less than fifty cents anywhere).<br /><br />Now, though, the free shipping is gone. Unless  Sunchy seriously expects me to drop $7.50 for shipping per bottle, it's unlikely I'll be buying anymore. They should consider selling by the pack or case if they wish to pursue the online business model.<br /><br />So, 5 stars for value and the quality of packing, with the caveat that I won't be buying any more until Sunchy figures out how to sell it."
3892,B003SO2CV0,A3977OZLNA8LCB,Carol Lynn,1,1,5,1330560000,No worries!,"After reading that corn (and of course pop corn) was heavily sprayed with pesticides and agriculture uses lots of chemicals in the soil to grow it, I decided enough was enough. It was time to spend a little more and get organic. Supplier shipped quickly. Eden Foods puts out a great product. (Edenfoods.com). Certified organic and pops up nicely. I use a brown lunch bag (top folded down) with 2 TB of corn and 45 sec. in the microwave. (Your microwave time may vary). Voila! perfection. Add some splenda/cinnamon/cocoa powder mixture and yum yum. (mixture sticks really well if you spray popcorn with a little cooking spray) Only 80 calories for 2 TB! No worries!"
3893,B003SO2CV0,A34YTVH0XDHWIZ,zonlyone,0,0,2,1350432000,Meh,"It's not real crispy, sticks to your teeth and lots of hulls.<br /><br />I know homemade popcorn has a few more kernel hulls than your store-bought microwave, but it's a little too much for me. I was really hopeful for this brand. But, it just didn't work out. I tried a couple of different methods; popped using different temperatures, and also tried different oils. It was the same both times with no improvement. It doesn't get better after it cools either..nothing worked to improve it.<br /><br />It doesn't taste old, so I know it's not that. I seal my popcorn kernels when I'm not using them as well. The flavor is really mild and it's definitely a good tasting popcorn. It just doesn't turn out the way it should."
3894,B003SO2CV0,A2164IH1NZ7VQM,"Mimi Taylor ""nightingale 7""",0,0,4,1340409600,yummy popcorn,"It is very good popcorn.  But I used a hotair machine so may not have been as yummy as if the oily stuff had been used.  Although I did pour oil on afterwards.  Why would I do that with an airpopper you ask?  Because the airpopper was a gift.  I really can't tell a whole lot of difference in the taste from Orville R. and this, but what I have read is this is organic and much better for you.  But the price is well...pricey. No I don't intend to buy again for that reason, but should my conscience tweek me towards healthier choice popcorn again then I may change my mind."
3895,B000A40OVQ,ALPKUPT5MDCJ1,Army Wife,11,11,5,1154908800,The only soy and dairy free shortening,This really is the only choice when it comes to soy and dairy free baking (unless you want to use lard).  The Spectrum shortening uses palm kernel oil and has the consistancy of regular Crisco (perhaps a little stiffer).  It seems to bake just fine and if you need to be soy and dairy free I highly recommend it.
3896,B000A40OVQ,A11NWF1QP4T1OB,"Adam ""Adam O""",7,8,5,1183766400,Works great!  Better than Crisco for you!,"We have used this for all types of baking, including cakes, biscuits, and cookies.  It works great and is every bit as good as crisco.  Buy Organic!"
3897,B000A40OVQ,A2GDORE5A3JROM,HappyAtHome,1,1,5,1321660800,Great for Tortillas!,"This makes the best tortillas.  That is about all I use this for, so it lasts me awhile.<br />Mine cost about 1/2 the price as listed here, but it was on sale where I bought it too."
3898,B004M1O1JE,AMSS0BH212DMB,kaitag88,0,0,5,1335916800,Awesome chai,"The 500 Mile Chai is just wonderful - the right balance of mellowness and spiciness.  I've tried some chai's that are a bit too spicy, but this one is very well balanced.  Great with almond milk and bonus points for it being organic (in as much as one can trust the ""organic"" label...).<br /><br />Compare to Peet's chai, I like the 500 mile better, as IMO Peet's is a little too much on the spicy side (although I do still like Peet's and some may prefer that flavor profile)."
3899,B000CC9V42,AF3M1Z2FOUW3F,Possum Wilson,5,5,5,1171929600,Spicey Flavors!,"A fabulous variety of hot sauces with a range of flavors and heat. I bought it for a gift for my brother so I ended up sampling, using them myself. Truly flavorful! And hot! I use it in my omelets. Burritos. Nachos. Beans."
3900,B000CC9V42,A3M3FIKYYZNLOJ,Paul Park,7,8,3,1200182400,Not spicy enough.,"If you're used to Dave's Insanity sauce, or like me you're used to Dave's Ultimate Insanity sauce, you're going to be really disappointed. 5 of the 6 sauces aren't spicy at all. They're probably at a spiciness level below Tobasco sauce. I tried really hard to like them but I just can't get over how watery and weak they are. The only saving grace of the package is that it comes with a bottle of regular Insanity sauce, but as I mentioned above, I prefer the Ultimate Insanity sauce. I guess I have plenty of salad dressings."
3901,B000CC9V42,A2ZKB8Y177D3M8,T. Hardgrove,1,1,5,1226275200,Good stuff,"I bought this gift pack and really enjoyed it. The hottest hot sauce in the pack is so darn hot it had me burning for about 30 minutes and washing my mouth out with water for 10. Other than that one, all the others were really good. The wooden case doesn't hold the bottles well but the sauces were good. I would buy it again."
3902,B000CC9V42,AJWZZS2JYALNC,Jeremy M. Crawford,1,1,4,1202428800,"Great Kit at a great price, but the wood holder not so good","This is a cool kit for gifts, or a great price on a kit of Dave's Sauce if you use it at home.  A good variety.  My only issue is that the bottles do not hold in the wood gift box very well at all, they slide up and down until they fall out of the open spaces in the front or back of the wooden gift box.  I would buy again."
3903,B000CC9V42,A3NOZXDRBUSQES,Y. Fomin,0,0,3,1338422400,Sauces are just OK,I am a casual sauce user and the taste of these sauces was just OK.  Nothing special...  The insanity hot sauce was fun to try though.  I probably would not purchase again since they are pretty darn expensive.
3904,B000CC9V42,A2QN0Z7A61PZUK,pnkfld77,0,0,5,1323993600,great gift,"gave these as a gift to my brother. we are both fans of hot sauces so i thought i'd give this a try.  the wooden packaging looked nice and was sturdy enough that it could be used for storage/transport of the sauces.<br />my brother says that he liked the sauces, he would not share with me on chirstmas day so i never got a chance to try them."
3905,B000CC9V42,A2RK6QZSA6FWCY,Benjamin Riordan,0,0,4,1320624000,"Great mix, painful","This was a great selection of hot sauces, with a good variety of flavor. Each of the different bottles had a unique taste and each of them had a heat around the same as tabasco sauce. Oh, except for the Dave's Insanity. That will have you pleading for the sweet release of death.<br /><br />But the other sauces are very tasty, and very usable in everyday cooking. Recommended."
3906,B000CC9V42,A167OKWC7PJVDF,philly2ocgirl,0,0,5,1309392000,Great gift idea,"For the guy who love to saucethings up, here's the perfect gift and he will love the wooden crate packaging! Great idea and perfect gift :)"
3907,B000CC9V42,A1PET1NQOIV0AE,"D. Watkins ""Petunia""",0,0,4,1252713600,Good Hot Stuff,"My son loved all the sauces.  The only sauce that was way too hot was the Insanity Sauce, use a teensy tiny bit when using."
3908,B000CC9V42,A1VFLSGL5UJP2B,"Beverly J. Sheffield ""Sizzling Hot Sauce Foodie""",0,0,5,1252368000,Wow/ it IS hot!,"I have been searching for hot sauces and peppers to compliment my cuisine and I finally found it. For those of you that don't like everything as Hot as the INSANITY SAUCE, their are others that are less intense in the grouping. For anyone wanting to use these sauces, READ the instructions on the bottles. Good job Dave!!!"
3909,B000CC9V42,A3157ON0TTGHLV,J. Kovarik,1,2,5,1200441600,Excellent Selection of Sauces,"Excellent Customer Service, Quick Ship, VERY well packed merchandise. My new supplier of all things HOT!."
3910,B000CC9V42,AM3XNQU9TZBD8,"G. Perez ""Always having fun!""",3,6,5,1217376000,Not all are champions,"Since I've had the Insanity Sauce before, I decided to buy my dad this Six Pack for his birthday.<br /><br />I tried all sauces but unfortunately I have to say that none of the other 5 sauces even come close to the heat of the Insanity Sauce, which is the main reason why I buy any hot sauce in the first place, to feel the heat!!<br /><br />For any heat lovers out there, if you were looking to buy this six pack, I recommend that you buy six Insanity Sauce bottles instead, you will be much happier if you do!!!"
3911,B00449NWW6,A1VBZ1DRCOW5AF,Joseph,5,6,5,1298851200,Awesome!!!,"Since the factory burned down that made Firecracker brand pickled sausage I have had to get by with the individually packaged version which doesn't remotely taste like the kind I grew up with, not to mention they are half the size.  These are the best pickled sausages I've had since my last jar of Firecrackers a couple years ago.  I saw the crappy review and I had to show my support.  As a person who grew up on these things I definitely know what I'm talking about.  If you want burn your mouth out hot then look elsewhere but if you want the best tasting pickled sausage on the market currently look no further!"
3912,B00449NWW6,AD6BI0XB666BK,Abix,2,2,5,1328486400,Great,I have been searching for an acceptable alternative to the Penrose sausages for years and have eaten many mediocre and gross sausages. This is the best Penrose substitute that I have found.
3913,B00449NWW6,A1L5TJXLY1VIE9,Phyco126,2,3,5,1317772800,Perfect blend of spice and vinegar,"Everyone who has tried this that I know absolutely loves it. There isn't a lot of heat, but for me that is fine. The flavor is spot on and reminds me of the old fire crackers (before they changed the recipe to dry sticks of meat probably made of orphan kids). I'll definitely will be buying this again. Only downfall is the stupid shipping costs..."
